,N,p,k,I,f,dt,om_max,life
146,5000,20.0,3.0,1.5,0.1,0.1,0.02175970699446223,14.137109078406652
147,5000,25.0,3.0,0.0,0.1,0.1,0.13882693062466903,0.0
148,5000,25.0,3.0,0.075,0.1,0.1,0.1426640469881263,0.0
149,5000,25.0,3.0,0.15,0.1,0.1,0.15084107631222438,0.0
150,5000,25.0,3.0,0.22499999999999998,0.1,0.1,0.11391533937733998,0.0
151,5000,25.0,3.0,0.3,0.1,0.1,0.14611704005330584,0.0
152,5000,25.0,3.0,0.375,0.1,0.1,0.12337657923216343,0.0
153,5000,25.0,3.0,0.44999999999999996,0.1,0.1,0.03509187076716478,168.69708096450782
154,5000,25.0,3.0,0.525,0.1,0.1,0.009272801544562921,41.85638233531517
155,5000,25.0,3.0,0.6,0.1,0.1,0.007687061147858073,52.77323747355049
156,5000,25.0,3.0,0.6749999999999999,0.1,0.1,0.009354143466934852,55.35344598376532
157,5000,25.0,3.0,0.75,0.1,0.1,0.007917663414126287,49.58119675775722
158,5000,25.0,3.0,0.825,0.1,0.1,0.0072691752689633985,64.5269666707889
159,5000,25.0,3.0,0.8999999999999999,0.1,0.1,0.006092717958449423,51.74387457011438
160,5000,25.0,3.0,0.975,0.1,0.1,0.007881701093115121,40.87123712054491
161,5000,25.0,3.0,1.05,0.1,0.1,0.00658568235805616,51.983264796283926
162,5000,25.0,3.0,1.125,0.1,0.1,0.007398300378117159,46.92353432558246
163,5000,25.0,3.0,1.2,0.1,0.1,0.006614378277661477,45.87401676579003
164,5000,25.0,3.0,1.275,0.1,0.1,0.007044232543095955,25.81258343039277
165,5000,25.0,3.0,1.3499999999999999,0.1,0.1,0.006185270871803091,27.63479912586878
166,5000,25.0,3.0,1.425,0.1,0.1,0.007953463129830663,19.028461113637732
167,5000,25.0,3.0,1.5,0.1,0.1,0.011489454980875976,27.278501299013957
